priority,id,title,category,words,review_reasons,review_status
2,reference:acute-trauma-evaluation,Acute trauma evaluation (ATLS framework),reference,694,Source locator review: cdc_cc36c: site root (needs claim-level source review) | 23 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:cbc-interpretation-comprehensive,CBC interpretation,reference,694,Source locator review: cdc_li39a: site root (needs claim-level source review); specialty_li39a: site root (needs claim-level source review) | 28 blocks without attached citation IDs,Not adjudicated
2,reference:ecmo-basics,ECMO basics,reference,694,12 blocks without attached citation IDs,Not adjudicated
2,reference:ild-classification,Interstitial lung disease (ILD) classification,reference,696,32 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:lft-liver-function-interpretation,LFT (liver function tests) interpretation,reference,696,Source locator review: cdc_li39a: site root (needs claim-level source review); specialty_li39a: site root (needs claim-level source review) | 23 blocks without attached citation IDs,Not adjudicated
2,reference:multiple-endocrine-neoplasia,Multiple endocrine neoplasia (MEN) overview,reference,706,30 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:cinv-management,Chemotherapy-induced nausea + vomiting (CINV) management,reference,714,Source locator review: cdc_pr_round33: site root (needs claim-level source review) | 20 blocks without attached citation IDs,Not adjudicated
2,reference:headache-acute-prophylactic-therapy,Migraine + headache acute + prophylactic therapy,reference,714,Source locator review: cdc_pr_round31: site root (needs claim-level source review) | 23 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:mechanical-ventilation-modes-selection,Mechanical ventilation modes + selection,reference,722,29 blocks without attached citation IDs,Not adjudicated
2,reference:urinalysis-interpretation,Urinalysis interpretation,reference,730,Source locator review: cdc_li39a: site root (needs claim-level source review); specialty_li39a: site root (needs claim-level source review) | 32 blocks without attached citation IDs,Not adjudicated
2,reference:parkinson-medication-strategy,Parkinson disease medication strategy,reference,740,Source locator review: cdc_pr_round31: site root (needs claim-level source review) | 31 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:hypertensive-emergency-management,Hypertensive emergency + urgency management,reference,751,26 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:seizure-aed-selection,Seizure classification + AED selection,reference,755,Source locator review: cdc_pr_round31: site root (needs claim-level source review) | 21 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:behavioral-safety-restraint-alternatives,Behavioral safety + restraint alternatives,reference,756,Source locator review: cdc_lpr_round35: site root (needs claim-level source review); specialty_lpr_round35: site root (needs claim-level source review) | 19 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:home-safety-fall-prevention-bundle,Home safety + fall prevention bundle,reference,758,Source locator review: cdc_lpr_round35: site root (needs claim-level source review); specialty_lpr_round35: site root (needs claim-level source review) | 18 blocks without attached citation IDs,Not adjudicated
2,reference:electrolyte-repletion-principles,Electrolyte repletion principles,reference,772,20 blocks without attached citation IDs,Not adjudicated
2,reference:oral-diabetes-medications-reference,Oral diabetes medications + injectable non-insulin,reference,772,Source locator review: cdc_li39b: site root (needs claim-level source review); specialty_li39b: site root (needs claim-level source review) | 34 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:mass-casualty-triage-start-jumpstart,Mass casualty triage (START / JumpSTART / SALT),reference,786,Source locator review: cdc_cc36c: site root (needs claim-level source review) | 20 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:shock-hemodynamic-patterns,Shock differentiation + hemodynamic patterns,reference,793,22 blocks without attached citation IDs,Not adjudicated
2,reference:bmp-cmp-interpretation,BMP / CMP interpretation,reference,806,Source locator review: cdc_li39a: site root (needs claim-level source review); specialty_li39a: site root (needs claim-level source review) | 37 blocks without attached citation IDs,Not adjudicated
2,reference:immune-related-ae-algorithm,Immune-related adverse events (irAE) management algorithm,reference,809,Source locator review: cdc_pr_round33: site root (needs claim-level source review) | 22 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:osteoporosis-screening-frax,Osteoporosis screening + FRAX fracture risk + treatment,reference,814,24 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:anticoagulation-reversal-reference,Anticoagulation reversal reference,reference,821,Source locator review: cdc_li39b: site root (needs claim-level source review); specialty_li39b: site root (needs claim-level source review) | 25 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:lipid-lowering-therapy-reference,Lipid-lowering therapy reference,reference,865,Source locator review: cdc_li39b: site root (needs claim-level source review); specialty_li39b: site root (needs claim-level source review) | 45 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:art-regimen-selection,Antiretroviral therapy (ART) regimen selection,reference,872,23 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:abg-vbg-interpretation,ABG / VBG interpretation,reference,878,Source locator review: cdc_li39a: site root (needs claim-level source review); specialty_li39a: site root (needs claim-level source review) | 29 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:antibiotic-spectrum-reference,Antibiotic spectrum reference,reference,951,Source locator review: cdc_li39b: site root (needs claim-level source review); specialty_li39b: site root (needs claim-level source review) | 45 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:hereditary-cancer-syndromes,Hereditary cancer syndromes,reference,1040,Source locator review: cdc_pr_round33: site root (needs claim-level source review) | 37 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:tropical-fever-workup,Tropical fever differential + workup,reference,1052,35 blocks without attached citation IDs | Not assigned to a selected topic collection,Not adjudicated
2,reference:oncologic-emergencies,Oncologic emergencies overview,reference,1136,Source locator review: cdc_pr_round33: site root (needs claim-level source review) | 35 blocks without attached citation IDs,Not adjudicated
2,scenario:ciwa-monitoring-scenario,CIWA-Ar monitoring in alcohol withdrawal,scenario,238,Source locator review: ahrq_psnet_2: site root (needs claim-level source review) | Not assigned to a selected topic collection,Not adjudicated
2,scenario:pain-reassessment-scenario,Pain reassessment failure,scenario,261,Source locator review: ahrq_psnet_2: site root (needs claim-level source review) | Not assigned to a selected topic collection,Not adjudicated
